entry_time,exit_time,side,entry,exit,qty,pnl,reason
2019-11-01 20:06:00+00:00,2019-11-01 20:07:00+00:00,short,9100.6443,9099.558500000001,0.7781,0.8448609799991644,sl
2019-11-03 16:19:00+00:00,2019-11-03 16:20:00+00:00,short,9130.0431,9139.1075,0.0046,-0.04169623999999676,sl
2019-11-06 16:16:00+00:00,2019-11-06 16:17:00+00:00,short,9348.693500000001,9353.897700000001,0.6771,-3.5237638200000867,sl
2019-11-09 16:49:00+00:00,2019-11-09 16:51:00+00:00,short,8803.4522,8812.860200000001,0.0849,-0.7987392000001076,sl
2019-11-09 20:33:00+00:00,2019-11-09 20:34:00+00:00,short,8767.9909,8778.573,0.30210000000000004,-3.1968524099998876,sl
2019-11-10 20:09:00+00:00,2019-11-10 20:10:00+00:00,short,8829.168,8839.813900000001,0.011300000000000001,-0.12029867000001523,sl
2019-11-11 16:05:00+00:00,2019-11-11 16:06:00+00:00,short,8688.3824,8688.6769,0.009600000000000001,-0.002827199999999721,sl
2019-11-12 16:10:00+00:00,2019-11-12 16:11:00+00:00,short,8718.4002,8728.9234,0.012,-0.1262783999999956,sl
2019-11-12 20:00:00+00:00,2019-11-12 20:01:00+00:00,short,8656.4683,8659.4613,0.5416000000000001,-1.621008800000213,sl
2019-11-13 20:48:00+00:00,2019-11-13 20:49:00+00:00,short,8721.7525,8732.311300000001,0.0732,-0.7729041600000514,sl
2019-11-14 16:10:00+00:00,2019-11-14 16:11:00+00:00,short,8594.003200000001,8600.1982,1.0926,-6.768656999999682,sl
2019-11-18 16:00:00+00:00,2019-11-18 16:01:00+00:00,short,8430.9863,8441.1761,0.0071,-0.07234758000000074,sl
2019-11-18 20:51:00+00:00,2019-11-18 20:52:00+00:00,short,8392.2541,8399.8595,0.22660000000000002,-1.7233836400000846,sl
2019-11-19 16:14:00+00:00,2019-11-19 16:15:00+00:00,short,8065.503100000001,8067.775100000001,1.2387000000000001,-2.8143263999999193,sl
2019-11-21 16:04:00+00:00,2019-11-21 16:05:00+00:00,short,7896.7154,7896.821800000001,0.092,-0.009788800000053015,sl
2019-11-21 20:01:00+00:00,2019-11-21 20:02:00+00:00,short,7706.3316,7604.6588,1.1232,114.19888896000032,sl
2019-11-21 20:03:00+00:00,2019-11-21 20:04:00+00:00,short,7538.841100000001,7499.3638,0.8193,32.343751890000384,sl
2019-11-21 20:05:00+00:00,2019-11-21 20:06:00+00:00,short,7465.3725,7398.6938,0.6399,42.66770013000025,sl
2019-11-22 16:46:00+00:00,2019-11-22 16:47:00+00:00,short,7082.8986,7068.8554,0.9189,12.904296480000065,sl
2019-11-22 16:48:00+00:00,2019-11-22 16:49:00+00:00,short,7077.3986,7058.1835,0.8765000000000001,16.842035150000306,sl
2019-11-22 16:50:00+00:00,2019-11-22 16:51:00+00:00,short,7059.169400000001,7065.792100000001,0.8612000000000001,-5.70346923999991,sl
2019-11-24 20:40:00+00:00,2019-11-24 20:41:00+00:00,short,7027.4845000000005,7033.4295,1.4366,-8.540586999999583,sl
2019-11-26 16:07:00+00:00,2019-11-26 16:08:00+00:00,short,7118.2271,7082.990500000001,1.4177,49.954927819998964,sl
2019-11-26 16:09:00+00:00,2019-11-26 16:10:00+00:00,short,7085.1363,7082.1827,1.3019,3.845291839999771,sl
2019-11-26 16:11:00+00:00,2019-11-26 16:12:00+00:00,short,7075.5708,7080.9273,1.2447000000000001,-6.6672355499998375,sl
2019-11-26 20:12:00+00:00,2019-11-26 20:13:00+00:00,short,7066.2651000000005,7070.9283000000005,1.1843000000000001,-5.5226277599999545,sl
2019-11-28 16:17:00+00:00,2019-11-28 16:18:00+00:00,short,7465.982300000001,7471.028700000001,0.2205,-1.112731200000039,sl
2019-11-29 16:58:00+00:00,2019-11-29 16:59:00+00:00,short,7528.224,7514.5704000000005,1.3432000000000002,18.339515519999523,sl
2019-11-30 16:23:00+00:00,2019-11-30 16:24:00+00:00,short,7673.6819000000005,7671.6457,0.0207,0.042149340000009576,sl
2019-11-30 16:30:00+00:00,2019-11-30 16:31:00+00:00,short,7637.003500000001,7642.6701,1.3253000000000001,-7.50994497999942,sl
2019-11-30 20:05:00+00:00,2019-11-30 20:06:00+00:00,short,7541.7826000000005,7536.1134,0.622,3.52624240000017,sl
2019-11-30 20:07:00+00:00,2019-11-30 20:08:00+00:00,short,7519.897400000001,7529.027800000001,0.8818,-8.051186720000008,sl
2019-12-03 16:18:00+00:00,2019-12-03 16:19:00+00:00,short,7275.893,7280.829000000001,0.0036000000000000003,-0.017769600000002175,sl
2019-12-05 20:08:00+00:00,2019-12-05 20:09:00+00:00,short,7390.935,7391.1035,0.0926,-0.01560309999997844,sl
2019-12-09 20:55:00+00:00,2019-12-09 20:56:00+00:00,short,7395.490400000001,7388.409900000001,1.3659000000000001,9.67125495000004,sl
2019-12-10 20:00:00+00:00,2019-12-10 20:01:00+00:00,short,7285.5479000000005,7284.3105000000005,1.389,1.7187485999999716,sl
2019-12-10 20:43:00+00:00,2019-12-10 20:44:00+00:00,short,7227.807900000001,7235.4173,1.4002000000000001,-10.654681879999117,sl
2019-12-11 20:10:00+00:00,2019-12-11 20:11:00+00:00,short,7219.9848,7227.0774,0.1013,-0.7184803799999947,sl
2019-12-14 20:10:00+00:00,2019-12-14 20:11:00+00:00,short,7130.0560000000005,7131.1328,0.0039000000000000003,-0.004199519999999303,sl
2019-12-15 16:44:00+00:00,2019-12-15 16:45:00+00:00,short,7089.400100000001,7095.2408000000005,0.3531,-2.0623511699999093,sl
2019-12-17 20:11:00+00:00,2019-12-17 20:12:00+00:00,short,6725.9299,6728.8716,0.1039,-0.3056426300000322,sl
2019-12-18 16:51:00+00:00,2019-12-18 16:52:00+00:00,short,6601.563300000001,6609.5595,0.7908000000000001,-6.323394959999676,sl
2019-12-21 20:02:00+00:00,2019-12-21 20:03:00+00:00,short,7125.6569,7128.7115,0.9331,-2.850247260000365,sl
2019-12-22 16:58:00+00:00,2019-12-22 16:59:00+00:00,short,7150.9202000000005,7159.5609,0.113,-0.9763990999999915,sl
2019-12-24 20:05:00+00:00,2019-12-24 20:06:00+00:00,short,7287.4192,7288.3279,1.2105000000000001,-1.0999813499999438,sl
2019-12-25 16:03:00+00:00,2019-12-25 16:04:00+00:00,short,7198.2488,7206.9755000000005,0.02,-0.1745340000000033,sl
2019-12-25 20:08:00+00:00,2019-12-25 20:09:00+00:00,short,7173.9478,7182.6327,0.0815,-0.7078193500000162,sl
2019-12-26 16:09:00+00:00,2019-12-26 16:10:00+00:00,short,7204.6938,7200.2524,0.0548,0.24338871999998374,sl
