month,trades,wins,losses,win_rate,pnl_sum,pnl_mean,pnl_median,cum_pnl
2019-12-31,2,0,2,0.0,-1.6740262499999976,-0.8370131249999988,-0.8370131249999988,-1.6740262499999976
2020-01-31,16,1,15,6.25,-36.978763489999146,-2.3111727181249466,-1.3507077449999265,-38.65278973999914
2020-02-29,16,6,10,37.5,27.484956920000357,1.7178098075000223,-0.06515116000000465,-11.167832819998786
2020-03-31,25,12,13,48.0,187.61005588999768,7.504402235599907,-0.0351173100000137,176.4422230699989
2020-04-30,14,4,10,28.57,33.11373384999949,2.3652667035713923,-0.2751015500001715,209.55595691999838
2020-05-31,19,7,12,36.84,326.03903647000107,17.159949287894793,-1.8856774999998835,535.5949933899994
2020-06-30,16,3,13,18.75,-28.010200449999886,-1.7506375281249928,-1.0756286550000247,507.58479293999955
2020-07-31,10,3,7,30.0,4.6356996500029135,0.46356996500029135,-0.0816850800000039,512.2204925900024
2020-08-31,14,1,13,7.14,-38.61429592999874,-2.75816399499991,-1.7294105800000132,473.6061966600037
2020-09-30,23,10,13,43.48,44.23867867000374,1.9234208117392932,-0.4731825600000055,517.8448753300074
2020-10-31,14,4,10,28.57,-1.3351269000014157,-0.09536620714295826,-0.37206598500001414,516.509748430006
2020-11-30,12,6,6,50.0,107.22369961000274,8.935308300833562,5.560227150000397,623.7334480400087
