month,trades,wins,losses,win_rate,pnl_sum,pnl_mean,pnl_median,cum_pnl
2019-12-31,3,1,2,33.33,1.9401194700005615,0.6467064900001872,-0.3923808499999577,1.9401194700005615
2020-01-31,14,6,8,42.86,194.53250356000044,13.895178825714316,-0.0092792999999875,196.472623030001
2020-02-29,10,2,8,20.0,-24.998862939999444,-2.4998862939999444,-1.3923797700001155,171.47376009000155
2020-03-31,18,12,6,66.67,269.8654100299982,14.992522779444345,1.0746594049999423,441.3391701199997
2020-04-30,18,11,7,61.11,49.10654276000127,2.728141264444515,0.5328957350000427,490.445712880001
2020-05-31,11,6,5,54.55,-9.304582829999909,-0.845871166363628,0.0040844300012337,481.1411300500011
2020-06-30,13,1,12,7.69,-23.82165208999755,-1.8324347761536577,-7.147234550000016,457.31947796000355
2020-07-31,6,0,6,0.0,-17.75873120999921,-2.959788534999868,-1.9920255600001613,439.56074675000434
2020-08-31,9,2,7,22.22,53.68178432999991,5.964642703333323,-2.4951828000004608,493.24253108000426
2020-09-30,27,11,16,40.74,209.73319118999675,7.76789596999988,-0.535234149999969,702.975722270001
2020-10-31,9,3,6,33.33,32.88819901000037,3.6542443344444857,-0.0463653400000032,735.8639212800014
2020-11-30,8,3,5,37.5,-5.746907049998525,-0.7183633812498156,-1.686970064999454,730.1170142300028
