month,trades,wins,losses,win_rate,pnl_sum,pnl_mean,pnl_median,cum_pnl
2019-12-31,3,1,2,33.33,1.9175932800004212,0.6391977600001404,-0.5941341600000836,1.9175932800004212
2020-01-31,14,6,8,42.86,235.2144373700008,16.801031240714345,-0.0613708800000047,237.13203065000124
2020-02-29,11,4,7,36.36,-11.034520080003391,-1.0031381890912174,-1.9636416000000945,226.09751056999784
2020-03-31,14,9,5,64.29,278.41644125999954,19.88688866142854,3.4923252699998812,504.5139518299974
2020-04-30,16,10,6,62.5,135.3706396900001,8.460664980625006,1.5461530700001014,639.8845915199975
2020-05-31,10,4,6,40.0,-6.892363859999243,-0.6892363859999243,-0.0487085399997673,632.9922276599982
2020-06-30,13,1,12,7.69,-19.251033210003918,-1.4808487084618398,-1.6971121100015167,613.7411944499943
2020-07-31,6,0,6,0.0,-20.766674889999287,-3.461112481666548,-2.024481504999974,592.974519559995
2020-08-31,8,2,6,25.0,73.82577307000035,9.228221633750044,-2.332915850000125,666.8002926299953
2020-09-30,25,10,15,40.0,238.6854782100015,9.54741912840006,-0.8063955899999383,905.4857708399968
2020-10-31,8,3,5,37.5,19.242984040002476,2.4053730050003095,-0.8038249900000076,924.7287548799993
2020-11-30,6,1,5,16.67,-25.76761027000142,-4.294601711666903,-4.403237500000893,898.9611446099979
