month,trades,wins,losses,win_rate,pnl_sum,pnl_mean,pnl_median,cum_pnl
2019-12-31,3,1,2,33.33,1.4348725699994733,0.4782908566664911,-0.4075444499999708,1.4348725699994733
2020-01-31,14,6,8,42.86,192.66783285,13.761988060714286,-0.06418493000000519,194.10270541999947
2020-02-29,11,4,7,36.36,-9.36389917999708,-0.8512635618179164,-1.3220591999999425,184.7388062400024
2020-03-31,13,7,6,53.85,221.41951542999792,17.032270417692146,0.1814871800000004,406.1583216700003
2020-04-30,18,10,8,55.56,94.72919173000274,5.262732873889041,0.40662232499999645,500.88751340000306
2020-05-31,10,4,6,40.0,-6.05069310999858,-0.605069310999858,-0.16788438499997796,494.8368202900045
2020-06-30,13,1,12,7.69,-25.453459940001043,-1.9579584569231572,-7.345340880000442,469.38336035000344
2020-07-31,6,0,6,0.0,-16.054482080000334,-2.675747013333389,-1.3583687250000631,453.3288782700031
2020-08-31,9,2,7,22.22,52.61177581000067,5.845752867777852,-2.7018975000002823,505.94065408000375
2020-09-30,25,10,15,40.0,192.82994581999728,7.713197832799891,-0.6757258800008414,698.770599900001
2020-10-31,8,3,5,37.5,31.156222269999805,3.8945277837499757,-0.5432041800000378,729.9268221700008
2020-11-30,8,3,5,37.5,-11.097296450000442,-1.3871620562500553,-2.0458785250001483,718.8295257200004
