month,monthly_ret
2019-10-01,0.2378392404967442
2019-11-01,0.4295145425017832
2019-12-01,0.024678501640071238
2020-01-01,0.07405759032888715
2020-02-01,0.16095349553041394
2020-03-01,8.343294025469833
2020-04-01,0.15988527473447633
2020-05-01,0.2118937384516657
2020-06-01,0.10128201612304077
2020-07-01,0.031154336415467387
2020-08-01,0.12924353193267635
2020-09-01,0.16477102938414911
2020-10-01,0.023106790961051393
2020-11-01,0.3341889103190321
