dir,ret%,maxDD%,trades,geo_monthly%,months,mdd_from_trades%,dd_used%,score
p39_seed131_dd04_broadhours_strict_open_short_mc_dd06_fee2x_slip0,18391.413642739804,-9.06155541255587,6071,12.634481098242839,14,1.6976240339581783,9.06155541255587,18210.182534488686
p39_seed131_dd04_open_short_FINAL_fee4e-4_slip6e-4,18117.44232795117,-18.720934894829032,2752,10.468179013763715,14,2.8069602139425887,18.720934894829032,17743.023630054588
p39_seed131_dd04_broadhours_strict_short_s11,108.55984101387314,-16.85103462683189,676,10.890416355137662,11,2.736923756447285,16.85103462683189,-228.46085152276464
