month,monthly_ret
2019-10-01,0.017133785844737126
2019-11-01,0.03765597209212235
2019-12-01,0.002980643027155283
2020-01-01,0.009138098364548153
2020-02-01,0.021137987203128095
2020-03-01,1.2457507500956222
2020-04-01,0.09932087537442658
2020-05-01,0.13888033463778582
2020-06-01,0.070638491539887
2020-07-01,0.022350295945182896
2020-08-01,0.09351850081582169
2020-09-01,0.12312069257128067
2020-10-01,0.017906221882073137
2020-11-01,0.26029723738180777
