2025-08-29 21:39:44,809 WARNING: DATA SANITY: Extreme jumps >20*ATR200: 42
[I 2025-08-29 21:39:44,820] A new study created in memory with name: no-name-d0447e6f-69e4-4dce-bbb9-7195cae6200e
[I 2025-08-29 21:39:44,824] Trial 0 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 52, 'p_std': 13, 'p_atr': 9, 'p_adx': 11, 'rsi_period': 84, 'ema1': 26, 'ema2': 50, 'slip_atr_k': 0.12538534280006097, 'slip_spread_k': 0.40609572628910606, 'spread_hl_frac': 0.04949367585835449, 'bb_std_mult': 2.795962364476758, 'rsi_os': 30, 'rsi_ob': 50, 'vol_spike': 0.2876445425762006, 'adx_thresh': 28.389269332929878, 'atr_min_pct': 0.003751581446443296, 'atr_max_pct': 0.06106169546257397, 'tp_mult': 2.761323741554073, 'tsl_mult': 0.6887677627675469, 'strategy': 'mean_reversion', 'time_stop': 18, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 0.16928007160353364, 'edge_cap': 0.13761308688327922}.
[I 2025-08-29 21:40:13,541] Trial 2 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 8, 'p_std': 60, 'p_atr': 29, 'p_adx': 7, 'rsi_period': 49, 'ema1': 30, 'ema2': 26, 'slip_atr_k': 0.10561520287193779, 'slip_spread_k': 0.3679201725685144, 'spread_hl_frac': 0.0011917702303564648, 'bb_std_mult': 2.9599041467620744, 'rsi_os': 50, 'rsi_ob': 84, 'vol_spike': 0.17144177210792058, 'adx_thresh': 22.74765862451923, 'atr_min_pct': 0.014289516248429394, 'atr_max_pct': 0.03249978487587127, 'tp_mult': 1.1563437053368733, 'tsl_mult': 0.6279539043597937, 'strategy': 'breakout', 'time_stop': 119, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 0.061803172946431895, 'edge_cap': 0.313607751749393}.
[I 2025-08-29 21:40:13,702] Trial 3 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 7, 'p_std': 39, 'p_atr': 14, 'p_adx': 17, 'rsi_period': 70, 'ema1': 8, 'ema2': 31, 'slip_atr_k': 0.17126453396517302, 'slip_spread_k': 0.6153035192997259, 'spread_hl_frac': 0.030246738930908304, 'bb_std_mult': 1.9898168197338724, 'rsi_os': 5, 'rsi_ob': 70, 'vol_spike': 0.17868240335069635, 'adx_thresh': 6.94181286011684, 'atr_min_pct': 0.011652858891065907, 'atr_max_pct': 0.05460670586378951, 'tp_mult': 1.9743484085772325, 'tsl_mult': 0.8461965667719756, 'strategy': 'breakout', 'time_stop': 162, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 1.1893813616880793, 'edge_cap': 0.40795159405225234}.
[I 2025-08-29 21:40:13,908] Trial 1 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 6, 'p_std': 24, 'p_atr': 16, 'p_adx': 19, 'rsi_period': 21, 'ema1': 10, 'ema2': 59, 'slip_atr_k': 0.16285171248814492, 'slip_spread_k': 0.4495125432496643, 'spread_hl_frac': 0.024662726655486425, 'bb_std_mult': 1.685448949536301, 'rsi_os': 11, 'rsi_ob': 95, 'vol_spike': 0.1310992608074975, 'adx_thresh': 31.89163485822183, 'atr_min_pct': 0.005082196915693694, 'atr_max_pct': 0.040151486519164205, 'tp_mult': 2.5586168051898754, 'tsl_mult': 0.2081513378872909, 'strategy': 'breakout', 'time_stop': 66, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 1.3489652880146779, 'edge_cap': 0.47792566432785205}.
[I 2025-08-29 21:40:14,148] Trial 4 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 18, 'p_std': 8, 'p_atr': 11, 'p_adx': 7, 'rsi_period': 34, 'ema1': 17, 'ema2': 10, 'slip_atr_k': 0.2363972668886129, 'slip_spread_k': 0.5092489827942298, 'spread_hl_frac': 0.039954051673417396, 'bb_std_mult': 3.5684009464587074, 'rsi_os': 14, 'rsi_ob': 73, 'vol_spike': 0.07492009690627051, 'adx_thresh': 28.821076887606853, 'atr_min_pct': 0.021356076786152832, 'atr_max_pct': 0.0909803346191366, 'tp_mult': 1.2898120329015574, 'tsl_mult': 0.8630858961994373, 'strategy': 'breakout', 'time_stop': 173, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 1.1488401656095735, 'edge_cap': 0.9061895413345744}.
[I 2025-08-29 21:40:41,450] Trial 7 finished with values: [-0.01828687151445707, 0.018270998662251386] and parameters: {'p_sma': 56, 'p_std': 42, 'p_atr': 15, 'p_adx': 10, 'rsi_period': 20, 'ema1': 19, 'ema2': 17, 'slip_atr_k': 0.008374392318940244, 'slip_spread_k': 0.9031388539117855, 'spread_hl_frac': 0.005598420730795229, 'bb_std_mult': 3.4455230692191345, 'rsi_os': 33, 'rsi_ob': 85, 'vol_spike': 0.2909939047859416, 'adx_thresh': 28.472933991016667, 'atr_min_pct': 0.002897914508652559, 'atr_max_pct': 0.028891896451125904, 'tp_mult': 2.5613903491959165, 'tsl_mult': 0.11282738903642509, 'strategy': 'breakout', 'time_stop': 269, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 1.8880445303290168, 'edge_cap': 0.6727749764549597}.
[I 2025-08-29 21:40:41,487] Trial 6 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 18, 'p_std': 31, 'p_atr': 9, 'p_adx': 22, 'rsi_period': 11, 'ema1': 15, 'ema2': 11, 'slip_atr_k': 0.2241046198548497, 'slip_spread_k': 0.16470401566231863, 'spread_hl_frac': 0.007542496068718963, 'bb_std_mult': 2.0328746932857418, 'rsi_os': 37, 'rsi_ob': 95, 'vol_spike': 0.15144356168751286, 'adx_thresh': 20.356433334065933, 'atr_min_pct': 0.00472428959417441, 'atr_max_pct': 0.11868977087272999, 'tp_mult': 1.0133238910343945, 'tsl_mult': 0.579548722737179, 'strategy': 'mean_reversion', 'time_stop': 66, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 0.9725443047891427, 'edge_cap': 0.6841963499853266}.
[I 2025-08-29 21:40:41,575] Trial 5 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 37, 'p_std': 24, 'p_atr': 14, 'p_adx': 23, 'rsi_period': 58, 'ema1': 29, 'ema2': 31, 'slip_atr_k': 0.12302122093173651, 'slip_spread_k': 0.46556542398400125, 'spread_hl_frac': 0.027090671309488598, 'bb_std_mult': 1.6715092647182965, 'rsi_os': 14, 'rsi_ob': 51, 'vol_spike': 0.17360875897437603, 'adx_thresh': 29.126259765018368, 'atr_min_pct': 0.02528070949881719, 'atr_max_pct': 0.048902538110567106, 'tp_mult': 1.8188280655005198, 'tsl_mult': 0.8272508341048306, 'strategy': 'mean_reversion', 'time_stop': 299, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 1.53704123068135, 'edge_cap': 0.14826874510600968}.
[I 2025-08-29 21:40:41,609] Trial 9 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 33, 'p_std': 7, 'p_atr': 19, 'p_adx': 30, 'rsi_period': 25, 'ema1': 13, 'ema2': 18, 'slip_atr_k': 0.1397127320337136, 'slip_spread_k': 0.7427372474409549, 'spread_hl_frac': 0.02079085486544608, 'bb_std_mult': 3.0528313685915958, 'rsi_os': 24, 'rsi_ob': 87, 'vol_spike': 0.2724309044525959, 'adx_thresh': 26.063347733422486, 'atr_min_pct': 0.028348115590609648, 'atr_max_pct': 0.021509538946994904, 'tp_mult': 1.035796058649217, 'tsl_mult': 0.326555366549551, 'strategy': 'breakout', 'time_stop': 38, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 1.6120156458769606, 'edge_cap': 0.2521293334525349}.
[I 2025-08-29 21:40:41,833] Trial 8 finished with values: [-0.004536091346968529, 0.004497151304076454] and parameters: {'p_sma': 29, 'p_std': 54, 'p_atr': 10, 'p_adx': 25, 'rsi_period': 40, 'ema1': 5, 'ema2': 26, 'slip_atr_k': 0.05535140832086169, 'slip_spread_k': 0.5677584778073069, 'spread_hl_frac': 0.017166760170887346, 'bb_std_mult': 1.4890005828861788, 'rsi_os': 49, 'rsi_ob': 70, 'vol_spike': 0.01532419186160584, 'adx_thresh': 24.61208331693739, 'atr_min_pct': 0.002491633919925774, 'atr_max_pct': 0.14282300710529786, 'tp_mult': 2.2779759897994665, 'tsl_mult': 0.4887324431442138, 'strategy': 'mean_reversion', 'time_stop': 95, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 1.3154260188413902, 'edge_cap': 0.08856530889385057}.
[I 2025-08-29 21:40:41,859] Trial 13 finished with values: [-1000000000.0, 1000000000.0] and parameters: {'p_sma': 43, 'p_std': 54, 'p_atr': 23, 'p_adx': 29, 'rsi_period': 43, 'ema1': 5, 'ema2': 43, 'slip_atr_k': 0.034443291841275654, 'slip_spread_k': 0.06338136816099627, 'spread_hl_frac': 0.014966871416251581, 'bb_std_mult': 0.6780014531222135, 'rsi_os': 55, 'rsi_ob': 62, 'vol_spike': 0.007372073213499626, 'adx_thresh': 12.916660453795307, 'atr_min_pct': 0.00953865464187924, 'atr_max_pct': 0.14538453108159616, 'tp_mult': 2.2949417136858146, 'tsl_mult': 0.4148552813720613, 'strategy': 'mean_reversion', 'time_stop': 221, 'use_sma': False, 'use_atr': False, 'use_adx': False, 'use_ema': False, 'use_spike': False, 'rsi_required': False, 'edge_k': 0.6994472450377934, 'edge_cap': 0.05091276255409446}.
