month,monthly_ret
2019-10-01,0.17262676872984076
2019-11-01,0.017306701630725972
2019-12-01,0.029871089950129215
2020-03-01,0.5523918066544166
2020-04-01,-0.018123755171733074
2020-05-01,0.08846555953901637
2020-09-01,0.10676429809443852
2020-10-01,-0.014450020229699705
